timestamp,temperature,humidity,load_mw,hour,day_of_week,month,is_weekend,is_holiday,load_lag_24h,load_lag_168h,rolling_mean_24h,rolling_mean_168h
2025-06-05 08:00:00,29.6,48,5499.05,8,3,6,0,0,3935.56,5015.05,5352.13,5149.2675
2025-06-05 09:00:00,31.3,40,5499.05,9,3,6,0,0,4254.2,5506.04,5403.99875,5149.225892857144
2025-06-05 10:00:00,33.0,35,5499.05,10,3,6,0,0,4784.96,6032.94,5433.7525,5146.047976190476
2025-06-05 11:00:00,34.4,31,5499.05,11,3,6,0,0,5000.72,6339.31,5454.51625,5141.046428571429
2025-06-05 12:00:00,35.6,28,5499.05,12,3,6,0,0,5097.45,6569.41,5471.249583333333,5134.6752380952385
2025-06-05 13:00:00,36.3,26,5499.05,13,3,6,0,0,5040.55,6616.67,5490.353749999999,5128.022738095237
2025-06-05 14:00:00,36.9,25,5499.05,14,3,6,0,0,5290.34,7024.71,5499.05,5118.941428571428
2025-06-05 15:00:00,37.2,24,5499.05,15,3,6,0,0,5499.05,7213.65,5499.05,5108.735476190476
2025-06-05 16:00:00,37.0,24,5499.05,16,3,6,0,0,5499.05,6914.08,5499.05,5100.3126785714285
2025-06-05 17:00:00,35.9,25,5499.05,17,3,6,0,0,5499.05,6213.19,5499.05,5096.061845238095
2025-06-05 18:00:00,34.0,29,5499.05,18,3,6,0,0,5499.05,5603.45,5499.05,5095.440416666666
2025-06-05 19:00:00,32.4,36,5499.05,19,3,6,0,0,5499.05,5579.35,5499.05,5094.962440476191
2025-06-05 20:00:00,31.2,52,5499.05,20,3,6,0,0,5499.05,5584.83,5499.05,5094.451845238094
2025-06-05 21:00:00,31.1,52,5499.05,21,3,6,0,0,5499.05,5690.43,5499.05,5093.3126785714285
2025-06-05 22:00:00,30.3,54,5499.05,22,3,6,0,0,5499.05,6089.15,5499.05,5089.800178571429
2025-06-05 23:00:00,29.1,54,5499.05,23,3,6,0,0,5499.05,6348.43,5499.05,5084.744345238095
2025-06-06 00:00:00,28.5,51,5849.0,0,4,6,0,0,5499.05,6117.79,5513.631249999999,5083.144404761905
2025-06-06 01:00:00,28.2,51,5849.0,1,4,6,0,0,5499.05,5758.83,5528.212500000001,5083.681130952381
2025-06-06 02:00:00,27.6,54,5849.0,2,4,6,0,0,5499.05,5452.14,5542.79375,5086.043392857143
2025-06-06 03:00:00,27.0,56,5849.0,3,4,6,0,0,5499.05,5174.11,5557.375,5090.060595238095
2025-06-06 04:00:00,26.5,58,5849.0,4,4,6,0,0,5499.05,4918.44,5571.95625,5095.5996428571425
2025-06-06 05:00:00,25.9,60,5849.0,5,4,6,0,0,5499.05,4709.35,5586.537499999999,5102.383273809524
2025-06-06 06:00:00,29.0,58,5849.0,6,4,6,0,0,5499.05,4575.34,5601.118750000001,5109.9645833333325
2025-06-06 07:00:00,30.5,50,5421.0,7,4,6,0,0,5499.05,4597.72,5597.866666666666,5114.86505952381
2025-06-06 08:00:00,32.6,40,4137.0,8,4,6,0,0,5499.05,4684.46,5541.114583333333,5111.606369047619
2025-06-06 09:00:00,34.1,34,4137.0,9,4,6,0,0,5499.05,5107.98,5484.3625,5105.826726190477
2025-06-06 10:00:00,35.6,29,4137.0,10,4,6,0,0,5499.05,5529.58,5427.610416666667,5097.537559523809
2025-06-06 11:00:00,36.1,29,4137.0,11,4,6,0,0,5499.05,5626.77,5370.858333333334,5088.669880952381
2025-06-06 12:00:00,36.5,29,4137.0,12,4,6,0,0,5499.05,5623.65,5314.10625,5079.820773809524
2025-06-06 13:00:00,37.2,28,5009.38,13,4,6,0,0,5499.05,5348.7,5293.703333333333,5077.801011904761
2025-06-06 14:00:00,37.7,27,5941.78,14,4,6,0,0,5499.05,5569.38,5312.150416666666,5080.017678571428
2025-06-06 15:00:00,37.8,27,6096.95,15,4,6,0,0,5499.05,5822.1,5337.062916666667,5081.653690476191
2025-06-06 16:00:00,37.7,27,5990.53,16,4,6,0,0,5499.05,5806.17,5357.54125,5082.751071428572
2025-06-06 17:00:00,37.4,27,5768.71,17,4,6,0,0,5499.05,5652.62,5368.777083333333,5083.442083333332
2025-06-06 18:00:00,36.7,26,5426.15,18,4,6,0,0,5499.05,5411.34,5365.739583333333,5083.530238095238
2025-06-06 19:00:00,34.8,33,5281.75,19,4,6,0,0,5499.05,5336.88,5356.685416666667,5083.202083333333
2025-06-06 20:00:00,33.6,38,5293.19,20,4,6,0,0,5499.05,5331.9,5348.107916666667,5082.971666666666
2025-06-06 21:00:00,32.5,41,5479.48,21,4,6,0,0,5499.05,5469.15,5347.2925000000005,5083.033154761905
2025-06-06 22:00:00,31.7,45,5874.48,22,4,6,0,0,5499.05,5818.19,5362.935416666666,5083.368214285714
2025-06-06 23:00:00,30.8,48,6094.56,23,4,6,0,0,5499.05,6016.76,5387.748333333333,5083.83130952381
2025-06-07 00:00:00,30.3,49,5923.41,0,5,6,1,0,5849.0,5847.51,5390.84875,5084.283095238095
2025-06-07 01:00:00,29.7,50,5623.68,1,5,6,1,0,5849.0,5516.67,5381.460416666666,5084.92005952381
2025-06-07 02:00:00,29.1,51,5294.9,2,5,6,1,0,5849.0,5207.54,5358.372916666666,5085.440059523809
2025-06-07 03:00:00,28.6,52,5024.65,3,5,6,1,0,5849.0,4933.43,5324.025,5085.9830357142855
2025-06-07 04:00:00,28.3,52,4818.16,4,5,6,1,0,5849.0,4702.56,5281.073333333333,5086.671130952381
2025-06-07 05:00:00,28.0,52,4609.86,5,5,6,1,0,5849.0,4469.06,5229.4425,5087.509226190476
2025-06-07 06:00:00,30.2,51,4440.33,6,5,6,1,0,5849.0,4434.66,5170.747916666666,5087.542976190477
2025-06-07 07:00:00,31.9,46,4346.38,7,5,6,1,0,5421.0,4455.51,5125.972083333333,5086.893392857143
2025-06-07 08:00:00,34.4,40,4301.29,8,5,6,1,0,4137.0,4490.19,5132.8175,5085.768988095238
2025-06-07 09:00:00,36.9,30,4558.22,9,5,6,1,0,4137.0,4769.1,5150.368333333333,5084.51375
2025-06-07 10:00:00,38.1,26,4987.86,10,5,6,1,0,4137.0,5187.99,5185.820833333333,5083.3225
2025-06-07 11:00:00,39.4,24,5235.92,11,5,6,1,0,4137.0,5433.39,5231.609166666666,5082.147083333333
2025-06-07 12:00:00,40.9,22,5468.38,12,5,6,1,0,4137.0,5666.95,5287.083333333333,5080.965119047619
2025-06-07 13:00:00,41.2,22,5561.77,13,5,6,1,0,5009.38,5724.63,5310.099583333334,5079.995714285715
2025-06-07 14:00:00,40.3,23,5902.2,14,5,6,1,0,5941.78,6099.4,5308.450416666667,5078.821904761904
2025-06-07 15:00:00,40.2,24,6085.24,15,5,6,1,0,6096.95,6285.89,5307.9625,5077.627559523809
2025-06-07 16:00:00,39.8,24,5939.29,16,5,6,1,0,5990.53,5691.52,5305.827499999999,5079.10238095238
2025-06-07 17:00:00,38.8,27,5696.84,17,5,6,1,0,5768.71,5160.01,5302.832916666667,5082.297797619047
2025-06-07 18:00:00,37.0,33,5399.88,18,5,6,1,0,5426.15,5057.99,5301.738333333333,5084.3328571428565
2025-06-07 19:00:00,35.8,35,5362.69,19,5,6,1,0,5281.75,5050.87,5305.110833333333,5086.188928571429
2025-06-07 20:00:00,34.9,37,5601.38,20,5,6,1,0,5293.19,5105.95,5317.952083333334,5089.137916666667
2025-06-07 21:00:00,34.1,40,5928.36,21,5,6,1,0,5479.48,5294.19,5336.6554166666665,5092.912738095238
2025-06-07 22:00:00,33.4,43,6344.66,22,5,6,1,0,5874.48,5641.09,5356.24625,5097.100654761905
2025-06-07 23:00:00,32.9,44,6539.67,23,5,6,1,0,6094.56,5776.06,5374.7925000000005,5101.645952380953
2025-06-08 00:00:00,32.3,46,6366.94,0,6,6,1,0,5923.41,5582.16,5393.272916666666,5106.317261904762
2025-06-08 01:00:00,31.2,50,6037.6,1,6,6,1,0,5623.68,5300.54,5410.519583333334,5110.704523809523
2025-06-08 02:00:00,30.5,52,5712.16,2,6,6,1,0,5294.9,5042.7,5427.9054166666665,5114.689404761905
2025-06-08 03:00:00,29.9,53,5423.51,3,6,6,1,0,5024.65,4769.75,5444.524583333333,5118.580833333333
2025-06-08 04:00:00,29.6,52,5165.67,4,6,6,1,0,4818.16,4528.43,5459.004166666667,5122.373928571428
2025-06-08 05:00:00,29.6,51,4895.39,5,6,6,1,0,4609.86,4323.07,5470.90125,5125.780595238095
2025-06-08 06:00:00,31.3,49,4667.54,6,6,6,1,0,4440.33,4151.63,5480.368333333333,5128.851488095238
2025-06-08 07:00:00,32.8,45,4521.72,7,6,6,1,0,4346.38,4035.79,5487.674166666667,5131.743928571428
2025-06-08 08:00:00,35.0,40,4397.34,8,6,6,1,0,4301.29,3980.05,5491.67625,5134.227797619047
2025-06-08 09:00:00,37.2,34,4438.12,9,6,6,1,0,4558.22,4145.11,5486.672083333334,5135.971904761905
2025-06-08 10:00:00,39.1,29,4668.92,10,6,6,1,0,4987.86,4340.5,5473.3829166666665,5137.926785714286
2025-06-08 11:00:00,40.6,25,5123.38,11,6,6,1,0,5235.92,4590.4,5468.693749999999,5141.099285714286
2025-06-08 12:00:00,41.8,23,5388.8,12,6,6,1,0,5468.38,4879.02,5465.377916666667,5144.133690476191
2025-06-08 13:00:00,42.6,21,5598.03,13,6,6,1,0,5561.77,5029.61,5466.888750000001,5147.517142857143
2025-06-08 14:00:00,42.8,20,5981.82,14,6,6,1,0,5902.2,5434.58,5470.20625,5150.774523809524
2025-06-08 15:00:00,42.8,20,6181.21,15,6,6,1,0,6085.24,5653.43,5474.205000000001,5153.916071428572
2025-06-08 16:00:00,42.0,21,6040.15,16,6,6,1,0,5939.29,5176.65,5478.4075,5159.0559523809525
2025-06-08 17:00:00,41.0,23,5729.24,17,6,6,1,0,5696.84,4216.32,5479.7575,5168.061428571428
2025-06-08 18:00:00,41.6,20,5444.95,18,6,6,1,0,5399.88,4384.11,5481.635416666667,5174.375952380952
2025-06-08 19:00:00,40.2,23,5498.67,19,6,6,1,0,5362.69,4532.91,5487.30125,5180.124523809524
2025-06-08 20:00:00,38.6,29,5825.06,20,6,6,1,0,5601.38,4574.14,5496.62125,5187.570476190476
2025-06-08 21:00:00,37.0,41,6288.16,21,6,6,1,0,5928.36,4754.03,5511.612916666666,5196.702202380952
2025-06-08 22:00:00,35.8,41,6636.38,22,6,6,1,0,6344.66,5079.25,5523.767916666667,5205.970833333333
2025-06-08 23:00:00,34.7,43,6990.84,23,6,6,1,0,6539.67,5316.7,5542.566666666667,5215.935952380953
2025-06-09 00:00:00,33.9,45,6739.31,0,0,6,0,0,6366.94,5185.74,5558.082083333334,5225.183392857142
2025-06-09 01:00:00,33.4,42,6531.84,1,0,6,0,0,6037.6,4896.3,5578.675416666666,5234.91875
2025-06-09 02:00:00,31.8,43,6209.72,2,0,6,0,0,5712.16,4642.06,5599.407083333333,5244.25005952381
2025-06-09 03:00:00,30.9,43,5869.54,3,0,6,0,0,5423.51,4397.81,5617.991666666668,5253.010357142857
2025-06-09 04:00:00,30.2,46,5557.24,4,0,6,0,0,5165.67,4216.24,5634.307083333333,5260.9925
2025-06-09 05:00:00,30.0,44,5220.89,5,0,6,0,0,4895.39,4102.96,5647.869583333333,5267.646845238095
2025-06-09 06:00:00,32.5,45,4953.36,6,0,6,0,0,4667.54,4036.77,5659.77875,5273.102738095238
2025-06-09 07:00:00,33.7,42,4881.7,7,0,6,0,0,4521.72,4090.83,5674.777916666666,5277.810297619048
2025-06-09 08:00:00,35.8,36,4898.28,8,0,6,0,0,4397.34,4207.11,5695.650416666666,5281.924404761905
2025-06-09 09:00:00,37.8,31,5320.99,9,0,6,0,0,4438.12,4627.7,5732.436666666667,5286.051130952382
2025-06-09 10:00:00,39.9,25,5870.38,10,0,6,0,0,4668.92,5120.75,5782.4975,5290.513214285715
2025-06-09 11:00:00,41.4,21,6210.05,11,0,6,0,0,5123.38,5287.95,5827.775416666666,5296.001904761904
2025-06-09 12:00:00,42.5,19,6487.33,12,0,6,0,0,5388.8,5321.4,5873.547500000001,5302.941964285715
2025-06-09 13:00:00,43.3,17,6673.57,13,0,6,0,0,5598.03,5451.32,5918.361666666667,5310.2172619047615
2025-06-09 14:00:00,43.7,16,7017.37,14,0,6,0,0,5981.82,5718.73,5961.509583333333,5317.947261904762
2025-06-09 15:00:00,43.4,16,7286.78,15,0,6,0,0,6181.21,5610.38,6007.575,5327.925833333334
2025-06-09 16:00:00,42.4,19,7139.72,16,0,6,0,0,6040.15,5650.27,6053.390416666666,5336.791607142857
2025-06-09 17:00:00,41.7,21,6764.15,17,0,6,0,0,5729.24,5392.28,6096.511666666666,5344.9574999999995
2025-06-09 18:00:00,41.5,18,6236.02,18,0,6,0,0,5444.95,5143.4,6129.472916666667,5351.461190476191
2025-06-09 19:00:00,40.0,18,5947.75,19,0,6,0,0,5498.67,5020.81,6148.184583333333,5356.97869047619
2025-06-09 20:00:00,39.2,17,6033.22,20,0,6,0,0,5825.06,4935.08,6156.857916666667,5363.515238095239
2025-06-09 21:00:00,37.9,18,6435.79,21,0,6,0,0,6288.16,5033.32,6163.009166666667,5371.863273809524
2025-06-09 22:00:00,36.7,21,7025.28,22,0,6,0,0,6636.38,5343.31,6179.213333333333,5381.875
2025-06-09 23:00:00,36.0,22,7313.68,23,0,6,0,0,6990.84,5561.95,6192.665,5392.301964285714
2025-06-10 00:00:00,34.4,25,7093.63,0,1,6,0,0,6739.31,5419.15,6207.428333333333,5402.269107142858
2025-06-10 01:00:00,32.8,28,6745.0,1,1,6,0,0,6531.84,5114.56,6216.31,5411.974107142857
2025-06-10 02:00:00,31.8,28,6379.94,2,1,6,0,0,6209.72,4806.9,6223.4025,5421.33744047619
2025-06-10 03:00:00,31.1,28,6036.54,3,1,6,0,0,5869.54,4566.69,6230.360833333332,5430.086547619047
2025-06-10 04:00:00,30.5,28,5691.72,4,1,6,0,0,5557.24,4332.06,6235.964166666666,5438.179761904762
2025-06-10 05:00:00,30.1,28,5303.32,5,1,6,0,0,5220.89,4121.96,6239.39875,5445.211666666667
2025-06-10 06:00:00,32.0,29,5027.97,6,1,6,0,0,4953.36,4013.76,6242.5075,5451.248630952381
2025-06-10 07:00:00,33.7,26,4931.28,7,1,6,0,0,4881.7,3914.89,6244.573333333334,5457.298571428571
2025-06-10 08:00:00,35.7,22,4991.64,8,1,6,0,0,4898.28,3941.34,6248.463333333333,5463.550357142858
2025-06-10 09:00:00,37.8,20,5366.26,9,1,6,0,0,5320.99,4343.9,6250.349583333333,5469.635833333333
2025-06-10 10:00:00,39.5,19,5869.89,10,1,6,0,0,5870.38,4886.08,6250.329166666666,5475.491845238095
2025-06-10 11:00:00,41.0,18,6175.35,11,1,6,0,0,6210.05,5041.75,6248.883333333334,5482.239464285715
2025-06-10 12:00:00,42.2,17,6402.59,12,1,6,0,0,6487.33,5150.13,6245.3525,5489.694583333334
2025-06-10 13:00:00,42.7,16,6457.21,13,1,6,0,0,6673.57,5034.81,6236.337500000001,5498.16125
2025-06-11 00:00:00,34.2,30,7200.06,0,2,6,0,0,7017.37,5154.84,6243.949583333334,5510.3351785714285
2025-06-11 01:00:00,32.7,36,6848.13,1,2,6,0,0,7286.78,5200.1,6225.672500000001,5520.144880952382
2025-06-11 02:00:00,31.8,39,6513.47,2,2,6,0,0,7139.72,5280.87,6199.578750000001,5527.481785714286
2025-06-11 03:00:00,31.0,41,6179.69,3,2,6,0,0,6764.15,5185.17,6175.22625,5533.401547619047
2025-06-11 04:00:00,30.4,45,5867.35,4,2,6,0,0,6236.02,4988.67,6159.865000000001,5538.631785714286
2025-06-11 05:00:00,30.1,44,5532.96,5,2,6,0,0,5947.75,4921.94,6142.582083333334,5542.26880952381
2025-06-11 06:00:00,32.9,29,5214.71,6,2,6,0,0,6033.22,4947.2,6108.4775,5543.86113095238
2025-06-11 07:00:00,34.2,27,5080.7,7,2,6,0,0,6435.79,5071.95,6052.015416666666,5543.913214285714
2025-06-11 08:00:00,36.1,25,5091.69,8,2,6,0,0,7025.28,5310.82,5971.449166666666,5542.608869047619
2025-06-11 09:00:00,38.1,24,5505.45,9,2,6,0,0,7313.68,5306.25,5896.10625,5543.794583333333
2025-06-11 10:00:00,39.8,23,6018.29,10,2,6,0,0,7093.63,5139.07,5851.300416666666,5549.028035714286
2025-06-11 11:00:00,41.2,22,6196.76,11,2,6,0,0,6745.0,4857.08,5828.457083333334,5557.002321428571
2025-06-11 12:00:00,42.3,20,6635.38,12,2,6,0,0,6379.94,4579.94,5839.100416666667,5569.237083333333
2025-06-11 13:00:00,43.1,19,6817.77,13,2,6,0,0,6036.54,4351.64,5871.651666666668,5583.916428571429
2025-06-11 14:00:00,43.6,19,7324.01,14,2,6,0,0,5691.72,4160.15,5939.663750000001,5602.748928571429
2025-06-11 15:00:00,43.4,19,7595.93,15,2,6,0,0,5303.32,4007.99,6035.189166666667,5624.105714285714
2025-06-11 16:00:00,42.7,21,7515.64,16,2,6,0,0,5027.97,3954.87,6138.842083333333,5645.300773809524
2025-06-11 17:00:00,41.5,24,7180.95,17,2,6,0,0,4931.28,3981.23,6232.578333333334,5664.346726190476
2025-06-11 18:00:00,40.8,24,6714.21,18,2,6,0,0,4991.64,3935.56,6304.352083333332,5680.886309523809
2025-06-11 19:00:00,38.6,35,6624.2,19,2,6,0,0,5366.26,4254.2,6356.766250000001,5694.993452380952
2025-06-11 20:00:00,36.8,45,7048.24,20,2,6,0,0,5869.89,4784.96,6405.864166666666,5708.465357142857
2025-06-11 21:00:00,36.0,50,7643.02,21,2,6,0,0,6175.35,5000.72,6467.017083333333,5724.193333333334
2025-06-11 22:00:00,34.9,55,8095.98,22,2,6,0,0,6402.59,5097.45,6537.575,5742.041726190476
2025-06-11 23:00:00,34.2,58,8123.37,23,2,6,0,0,6457.21,5040.55,6606.998333333333,5760.391845238095
2025-06-12 00:00:00,33.5,60,7895.88,0,3,6,0,0,7200.06,5290.34,6635.990833333333,5775.901011904762
2025-06-12 01:00:00,33.0,61,7549.42,1,3,6,0,0,6848.13,5499.05,6665.21125,5788.105595238095
2025-06-12 02:00:00,32.6,62,7195.65,2,3,6,0,0,6513.47,5499.05,6693.635416666667,5798.204404761905
2025-06-12 03:00:00,32.1,63,6878.06,3,3,6,0,0,6179.69,5499.05,6722.734166666666,5806.4127976190475
2025-06-12 04:00:00,31.6,64,6552.44,4,3,6,0,0,5867.35,5499.05,6751.279583333333,5812.682976190476
2025-06-12 05:00:00,31.1,65,6195.58,5,3,6,0,0,5532.96,5499.05,6778.888749999999,5816.828988095238
2025-06-12 06:00:00,32.4,62,5861.53,6,3,6,0,0,5214.71,5499.05,6805.839583333333,5818.986607142857
2025-06-12 07:00:00,33.7,55,5752.41,7,3,6,0,0,5080.7,5499.05,6833.827499999999,5820.494702380953
2025-06-12 08:00:00,35.6,47,5825.43,8,3,6,0,0,5091.69,5499.05,6864.400000000001,5822.43744047619
2025-06-12 09:00:00,37.6,40,6332.47,9,3,6,0,0,5505.45,5499.05,6898.859166666668,5827.398273809524
2025-06-12 10:00:00,39.3,36,6977.68,10,3,6,0,0,6018.29,5499.05,6938.833750000001,5836.199642857143
2025-06-12 11:00:00,40.8,33,7380.71,11,3,6,0,0,6196.76,5499.05,6988.165,5847.4
2025-06-12 12:00:00,41.5,30,7728.36,12,3,6,0,0,6635.38,5499.05,7033.705833333333,5860.669702380952
2025-06-12 13:00:00,41.9,29,7867.43,13,3,6,0,0,6817.77,5499.05,7077.441666666667,5874.767202380953
2025-06-12 14:00:00,42.6,27,8215.08,14,3,6,0,0,7324.01,5499.05,7114.569583333333,5890.934047619047
2025-06-12 15:00:00,43.1,25,8330.95,15,3,6,0,0,7595.93,5499.05,7145.1954166666665,5907.790595238095
2025-06-12 16:00:00,41.9,27,7994.04,16,3,6,0,0,7515.64,5499.05,7165.128750000001,5922.641726190476
2025-06-12 17:00:00,38.6,40,7550.39,17,3,6,0,0,7180.95,5499.05,7180.522083333333,5934.852083333333
2025-06-12 18:00:00,40.0,30,7073.66,18,3,6,0,0,6714.21,5499.05,7195.499166666667,5944.224761904762
2025-06-12 19:00:00,38.3,39,6997.95,19,3,6,0,0,6624.2,5499.05,7211.0720833333335,5953.146785714286
2025-06-12 20:00:00,37.2,42,7301.12,20,3,6,0,0,7048.24,5499.05,7221.60875,5963.873392857144
2025-06-12 21:00:00,36.5,45,7748.29,21,3,6,0,0,7643.02,5499.05,7225.994999999999,5977.261726190476
2025-06-12 22:00:00,35.5,49,8231.28,22,3,6,0,0,8095.98,5499.05,7231.6325,5993.525
2025-06-12 23:00:00,34.7,51,8361.14,23,3,6,0,0,8123.37,5499.05,7241.539583333334,6010.561250000001
2025-06-13 00:00:00,34.0,52,8086.06,0,4,6,0,0,7895.88,5499.05,7249.46375,6025.960119047619
2025-06-13 01:00:00,33.2,53,7719.84,1,4,6,0,0,7549.42,5499.05,7256.564583333333,6039.179107142858
2025-06-13 02:00:00,32.6,55,7373.61,2,4,6,0,0,7195.65,5499.05,7263.979583333334,6050.3372023809525
2025-06-13 03:00:00,32.1,56,7014.52,3,4,6,0,0,6878.06,5499.05,7269.665416666667,6059.357857142857
2025-06-13 04:00:00,31.7,58,6550.39,4,4,6,0,0,6552.44,5499.05,7269.580000000001,6065.615833333334
2025-06-13 05:00:00,31.3,60,6242.1,5,4,6,0,0,6195.58,5499.05,7271.518333333333,6070.03875
2025-06-13 06:00:00,33.2,60,5854.88,6,4,6,0,0,5861.53,5499.05,7271.24125,6072.156785714286
2025-06-13 07:00:00,34.4,55,5827.32,7,4,6,0,0,5752.41,5499.05,7274.3625,6074.110773809523
2025-06-13 08:00:00,36.0,48,5914.9,8,4,6,0,0,5825.43,5499.05,7278.090416666666,6076.586071428571
2025-06-13 09:00:00,37.8,41,6426.34,9,4,6,0,0,6332.47,5499.05,7282.001666666666,6082.105654761905
2025-06-13 10:00:00,39.6,36,7049.47,10,4,6,0,0,6977.68,5849.0,7284.992916666666,6089.251309523809
2025-06-13 11:00:00,40.8,32,7454.71,11,4,6,0,0,7380.71,5849.0,7288.076250000001,6098.809107142857
2025-06-13 12:00:00,41.1,33,7837.79,12,4,6,0,0,7728.36,5849.0,7292.635833333333,6110.647142857143
2025-06-13 13:00:00,39.4,41,7958.57,13,4,6,0,0,7867.43,5849.0,7296.433333333333,6123.2041071428575
2025-06-13 14:00:00,39.8,39,8336.18,14,4,6,0,0,8215.08,5849.0,7301.479166666667,6138.00875
2025-06-13 15:00:00,40.3,37,8288.44,15,4,6,0,0,8330.95,5849.0,7299.707916666666,6152.529226190476
2025-06-13 16:00:00,40.5,36,7974.32,16,4,6,0,0,7994.04,5849.0,7298.88625,6165.1799404761905
2025-06-13 17:00:00,40.0,37,7454.11,17,4,6,0,0,7550.39,5421.0,7294.874583333333,6177.281785714285
2025-06-13 18:00:00,36.3,47,6863.49,18,4,6,0,0,7073.66,4137.0,7286.1175,6193.5108928571435
2025-06-13 19:00:00,35.2,51,6617.41,19,4,6,0,0,6997.95,4137.0,7270.261666666666,6208.275238095238
2025-06-13 20:00:00,34.5,55,6750.77,20,4,6,0,0,7301.12,4137.0,7247.330416666667,6223.833392857143
2025-06-13 21:00:00,33.9,58,7125.38,21,4,6,0,0,7748.29,4137.0,7221.375833333334,6241.62136904762
2025-06-13 22:00:00,33.3,60,7617.31,22,4,6,0,0,8231.28,4137.0,7195.79375,6262.3375
2025-06-13 23:00:00,32.7,62,7833.01,23,4,6,0,0,8361.14,5009.38,7173.788333333334,6279.144821428572
2025-06-14 00:00:00,32.2,64,7619.44,0,5,6,1,0,8086.06,5941.78,7154.345833333333,6289.1308928571425
2025-06-14 01:00:00,31.9,64,7241.65,1,5,6,1,0,7719.84,6096.95,7134.42125,6295.944583333333
2025-06-14 02:00:00,31.6,64,6881.68,2,5,6,1,0,7373.61,5990.53,7113.924166666667,6301.249047619048
2025-06-14 03:00:00,31.3,64,6571.59,3,5,6,1,0,7014.52,5768.71,7095.46875,6306.028095238095
2025-06-14 04:00:00,31.0,65,6254.88,4,5,6,1,0,6550.39,5426.15,7083.155833333333,6310.961011904762
2025-06-14 05:00:00,30.6,67,5908.87,5,5,6,1,0,6242.1,5281.75,7069.271250000001,6314.693869047618
2025-06-14 06:00:00,31.3,65,5608.44,6,5,6,1,0,5854.88,5293.19,7059.002916666667,6316.570357142858
2025-06-14 07:00:00,32.5,61,5418.94,7,5,6,1,0,5827.32,5479.48,7041.987083333333,6316.21
2025-06-14 08:00:00,34.4,55,5366.41,8,5,6,1,0,5914.9,5874.48,7019.133333333334,6313.185773809523
2025-06-14 09:00:00,36.3,49,5568.71,9,5,6,1,0,6426.34,6094.56,6983.39875,6310.055714285713
2025-06-14 10:00:00,38.1,43,6166.42,10,5,6,1,0,7049.47,5923.41,6946.6050000000005,6311.502202380953
2025-06-14 11:00:00,39.6,37,6682.54,11,5,6,1,0,7454.71,5623.68,6914.431249999999,6317.8049404761905
2025-06-14 12:00:00,40.8,33,7100.97,12,5,6,1,0,7837.79,5294.9,6883.730416666666,6328.555357142857
2025-06-14 13:00:00,41.6,30,7346.72,13,5,6,1,0,7958.57,5024.65,6858.236666666667,6342.377202380953
2025-06-14 14:00:00,42.3,28,7752.87,14,5,6,1,0,8336.18,4818.16,6833.932083333333,6359.845714285713
2025-06-14 15:00:00,42.9,25,7877.4,15,5,6,1,0,8288.44,4609.86,6816.805416666667,6379.295357142858
2025-06-14 16:00:00,42.3,25,7622.1,16,5,6,1,0,7974.32,4440.33,6802.129583333332,6398.234464285713
2025-06-14 17:00:00,38.4,43,7226.49,17,5,6,1,0,7454.11,4346.38,6792.645416666667,6415.377976190476
2025-06-14 18:00:00,39.2,32,6793.78,18,5,6,1,0,6863.49,4301.29,6789.740833333333,6430.214226190476
2025-06-14 19:00:00,37.8,35,6733.63,19,5,6,1,0,6617.41,4558.22,6794.583333333333,6443.1630952380965
2025-06-14 20:00:00,37.1,36,7032.02,20,5,6,1,0,6750.77,4987.86,6806.302083333333,6455.330714285715
2025-06-14 21:00:00,36.3,39,7436.73,21,5,6,1,0,7125.38,5235.92,6819.275000000001,6468.430773809525
2025-06-14 22:00:00,35.3,44,7773.74,22,5,6,1,0,7617.31,5468.38,6825.792916666666,6482.153154761904
2025-06-14 23:00:00,34.8,46,7912.8,23,5,6,1,0,7833.01,5561.77,6829.117499999999,6496.1473809523795
2025-06-15 00:00:00,34.2,46,7719.39,0,6,6,1,0,7619.44,5902.2,6833.282083333334,6506.963988095238
2025-06-15 01:00:00,33.6,47,7457.41,1,6,6,1,0,7241.65,6085.24,6842.272083333333,6515.131666666666
2025-06-15 02:00:00,32.9,50,7124.89,2,6,6,1,0,6881.68,5939.29,6852.405833333333,6522.188809523809
2025-06-15 03:00:00,32.2,53,6366.55,3,6,6,1,0,6571.59,5696.84,6843.8625,6526.17517857143
2025-06-15 04:00:00,31.8,54,5237.45,4,6,6,1,0,6254.88,5399.88,6801.469583333333,6525.208333333333
2025-06-15 05:00:00,31.5,55,5097.45,5,6,6,1,0,5908.87,5362.69,6767.660416666667,6523.629523809524
2025-06-15 06:00:00,29.6,70,5150.34,6,6,6,1,0,5608.44,5601.38,6748.572916666667,6520.944761904763
2025-06-15 07:00:00,30.8,62,5042.44,7,6,6,1,0,5418.94,5928.36,6732.885416666667,6515.671428571429
2025-06-15 08:00:00,31.2,56,5036.02,8,6,6,1,0,5366.41,6344.66,6719.119166666666,6507.881904761905
2025-06-15 09:00:00,33.7,48,5030.97,9,6,6,1,0,5568.71,6539.67,6696.713333333333,6498.901547619047
2025-06-15 10:00:00,35.7,41,5276.3,10,6,6,1,0,6166.42,6366.94,6659.625,6492.409642857143
2025-06-15 11:00:00,33.3,58,5602.65,11,6,6,1,0,6682.54,6037.6,6614.629583333334,6489.820654761904
